materialSampleID	principalInvestigator	locality	phylum	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	georeferenceProtocol	yearCollected	monthCollected	dayCollected	genus	species	permitInformation	basisOfIdentification	WoRMSID	country	occurrenceRemarks	islandGroup	occurrenceID	preservative
1261.03	Paul Barber	"bitung, north sulawesi, indonesia"	Chordata	1.4820335	125.148879	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Bitung Fish Market	NA	NA	Ethanol
1261.06	Paul Barber	"bitung, north sulawesi, indonesia"	Chordata	1.4820335	125.148879	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Bitung Fish Market	NA	NA	Ethanol
1261.07	Paul Barber	"bitung, north sulawesi, indonesia"	Chordata	1.4820335	125.148879	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Bitung Fish Market	NA	NA	Ethanol
1261.08	Paul Barber	"bitung, north sulawesi, indonesia"	Chordata	1.4820335	125.148879	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Bitung Fish Market	NA	NA	Ethanol
1261.09	Paul Barber	"bitung, north sulawesi, indonesia"	Chordata	1.4820335	125.148879	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Bitung Fish Market	NA	NA	Ethanol
1261.1	Paul Barber	"bitung, north sulawesi, indonesia"	Chordata	1.4820335	125.148879	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Bitung Fish Market	NA	NA	Ethanol
1261.11	Paul Barber	"bitung, north sulawesi, indonesia"	Chordata	1.4820335	125.148879	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Bitung Fish Market	NA	NA	Ethanol
1261.12	Paul Barber	"bitung, north sulawesi, indonesia"	Chordata	1.4820335	125.148879	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Bitung Fish Market	NA	NA	Ethanol
1261.13	Paul Barber	"bitung, north sulawesi, indonesia"	Chordata	1.4820335	125.148879	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Bitung Fish Market	NA	NA	Ethanol
1261.15	Paul Barber	"bitung, north sulawesi, indonesia"	Chordata	1.4820335	125.148879	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Bitung Fish Market	NA	NA	Ethanol
1261.16	Paul Barber	"bitung, north sulawesi, indonesia"	Chordata	1.4820335	125.148879	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Bitung Fish Market	NA	NA	Ethanol
1261.17	Paul Barber	"bitung, north sulawesi, indonesia"	Chordata	1.4820335	125.148879	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Bitung Fish Market	NA	NA	Ethanol
1261.18	Paul Barber	"bitung, north sulawesi, indonesia"	Chordata	1.4820335	125.148879	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Bitung Fish Market	NA	NA	Ethanol
1286.01	Paul Barber	"anyar, serang, banten, indonesia"	Chordata	-6.0924606	105.9112424	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Anyar, Indonesia Fish Market"	NA	NA	Ethanol
1286.02	Paul Barber	"anyar, serang, banten, indonesia"	Chordata	-6.0924606	105.9112424	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Anyar, Indonesia Fish Market"	NA	NA	Ethanol
1286.03	Paul Barber	"anyar, serang, banten, indonesia"	Chordata	-6.0924606	105.9112424	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Anyar, Indonesia Fish Market"	NA	NA	Ethanol
1351.01	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1351.02	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1351.03	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1351.04	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1351.05	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1351.06	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1351.08	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1351.09	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1351.1	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1351.11	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1351.12	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1351.13	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1351.14	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1351.15	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1351.16	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1351.17	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1351.18	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1351.19	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1351.2	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1351.21	Paul Barber	"jayapura, papua, indonesia"	Chordata	-2.533	140.717	1.00E+05	Geocoded in Google Maps	2005	4	11	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Jayapura Fish Market	NA	NA	Ethanol
1400.01	Paul Barber	Biak	Chordata	-1.185416657	136.08165	NA	GPS	2005	4	5	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Biak Fish Market	NA	NA	Ethanol
1400.02	Paul Barber	Biak	Chordata	-1.185416657	136.08165	NA	GPS	2005	4	5	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Biak Fish Market	NA	NA	Ethanol
1400.03	Paul Barber	Biak	Chordata	-1.185416657	136.08165	NA	GPS	2005	4	5	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Biak Fish Market	NA	NA	Ethanol
1400.04	Paul Barber	Biak	Chordata	-1.185416657	136.08165	NA	GPS	2005	4	5	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Biak Fish Market	NA	NA	Ethanol
1400.05	Paul Barber	Biak	Chordata	-1.185416657	136.08165	NA	GPS	2005	4	5	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Biak Fish Market	NA	NA	Ethanol
1400.06	Paul Barber	Biak	Chordata	-1.185416657	136.08165	NA	GPS	2005	4	5	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Biak Fish Market	NA	NA	Ethanol
1400.08	Paul Barber	Biak	Chordata	-1.185416657	136.08165	NA	GPS	2005	4	5	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Biak Fish Market	NA	NA	Ethanol
1400.09	Paul Barber	Biak	Chordata	-1.185416657	136.08165	NA	GPS	2005	4	5	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Biak Fish Market	NA	NA	Ethanol
1400.1	Paul Barber	Biak	Chordata	-1.185416657	136.08165	NA	GPS	2005	4	5	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Biak Fish Market	NA	NA	Ethanol
1400.11	Paul Barber	Biak	Chordata	-1.185416657	136.08165	NA	GPS	2005	4	5	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Biak Fish Market	NA	NA	Ethanol
1400.12	Paul Barber	Biak	Chordata	-1.185416657	136.08165	NA	GPS	2005	4	5	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Biak Fish Market	NA	NA	Ethanol
1400.13	Paul Barber	Biak	Chordata	-1.185416657	136.08165	NA	GPS	2005	4	5	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Biak Fish Market	NA	NA	Ethanol
1400.14	Paul Barber	Biak	Chordata	-1.185416657	136.08165	NA	GPS	2005	4	5	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Biak Fish Market	NA	NA	Ethanol
1400.15	Paul Barber	Biak	Chordata	-1.185416657	136.08165	NA	GPS	2005	4	5	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Biak Fish Market	NA	NA	Ethanol
1400.16	Paul Barber	Biak	Chordata	-1.185416657	136.08165	NA	GPS	2005	4	5	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Biak Fish Market	NA	NA	Ethanol
1400.17	Paul Barber	Biak	Chordata	-1.185416657	136.08165	NA	GPS	2005	4	5	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Biak Fish Market	NA	NA	Ethanol
1400.18	Paul Barber	Biak	Chordata	-1.185416657	136.08165	NA	GPS	2005	4	5	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Biak Fish Market	NA	NA	Ethanol
1400.19	Paul Barber	Biak	Chordata	-1.185416657	136.08165	NA	GPS	2005	4	5	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Biak Fish Market	NA	NA	Ethanol
1400.2	Paul Barber	Biak	Chordata	-1.185416657	136.08165	NA	GPS	2005	4	5	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	Biak Fish Market	NA	NA	Ethanol
1409.01	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1409.02	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1409.03	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1409.04	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1409.05	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1409.06	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1409.07	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1409.08	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1409.09	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1409.1	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1409.11	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1409.12	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1409.14	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1409.15	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1409.16	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1409.17	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1409.18	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1409.19	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1409.2	Paul Barber	"serui, serui jaya, south yapen, kepulauan yapen 98215, indonesia"	Chordata	-1.8816667	136.2430556	1.00E+05	Geocoded in Google Maps	NA	NA	NA	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Serui, Yapen Fish Market"	NA	NA	Ethanol
1639.01	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1639.03	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1639.04	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1639.05	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1639.06	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1639.07	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1639.08	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1639.09	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1639.1	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1639.11	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1639.12	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1639.13	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1639.14	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1639.16	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1639.17	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
1639.18	Paul Barber	"ternate, north maluku, indonesia"	Chordata	0.7833333	127.3666667	1.00E+05	Geocoded in Google Maps	2005	5	26	Euthynnus	affinis	LIPI 1187/SU/KS/2006 and 04239/SU.3/KS/2006	Morphology	219708	Indonesia	"Ternate Fish Markets, Halmahera"	NA	NA	Ethanol
