#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:test" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:test" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:test" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:test" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:test">
#                    <taxonset id="TaxonSet.test" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="PopSizePrior.t:test" name="distribution" x="@popSize.t:test">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@test" id="treeLikelihood.test" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:test">
#            <siteModel id="SiteModel.s:test" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:test" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:test" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:test" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:test" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:test" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:test" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	popSize	CoalescentConstant	
356000	-1038.3593069861997	-1088.002052382984	49.64274539678433	-1088.002052382984	0.0051180441767189	0.00211850970498555	43.48570298994087	
357000	-1044.8920772626925	-1089.331470910763	44.4393936480705	-1089.331470910763	0.010509228176519387	0.006221483739221868	39.35964679067578	
358000	-1040.451297085329	-1089.6130809376778	49.161783852348755	-1089.6130809376778	0.004705719038649807	0.0017673529890903223	42.82351151420681	
359000	-1039.4324533631875	-1086.5915416551595	47.15908829197206	-1086.5915416551595	0.007138690707889201	0.004476787762978091	41.75023878504466	
360000	-1034.0161647694094	-1086.4925228410855	52.47635807167613	-1086.4925228410855	0.005205011139352386	0.001468674980335951	45.95296341308176	
361000	-1034.835572594319	-1084.9333041212062	50.097731526887166	-1084.9333041212062	0.007442955050960764	0.0031889439762729436	44.3496660679746	
362000	-1037.6088178129974	-1086.4744454002584	48.865627587261	-1086.4744454002584	0.005918047579341908	0.004580642080364979	43.47971148879837	
363000	-1039.800950994159	-1088.4047921529545	48.603841158795575	-1088.4047921529545	0.006736662271195155	0.005024213331813903	43.31035477062041	
364000	-1035.814714280438	-1085.2119563509998	49.39724207056187	-1085.2119563509998	0.008589904570405992	0.0021016023539678136	43.23218687105196	
365000	-1042.1270917754885	-1090.274903207317	48.14781143182867	-1090.274903207317	0.008420200298007713	0.003309620630790252	42.43688972261263	
366000	-1033.3471829897464	-1086.32970370763	52.98252071788358	-1086.32970370763	0.007936775024041599	0.0014999715575125699	46.480211585171546	
367000	-1034.0333325764313	-1084.7408334799675	50.707500903536214	-1084.7408334799675	0.006662491312691669	0.0031267744693243503	44.93974757677168	
368000	-1036.311278470072	-1087.4945981359144	51.18331966584238	-1087.4945981359144	0.007831290284955	0.0018721893606583496	44.90267291399774	
369000	-1034.0102213397936	-1085.8868726923388	51.876651352545196	-1085.8868726923388	0.0061067905129236775	0.0016647820773201087	45.47859030393692	
370000	-1038.1382390997771	-1085.6844014538901	47.546162354113	-1085.6844014538901	0.007698281693596086	0.003996302343711796	42.02377659464452	
371000	-1034.718574733101	-1084.9726797204285	50.254104987327594	-1084.9726797204285	0.007176959929825173	0.003963502030181193	44.7234776938597	
372000	-1035.0443544754041	-1085.0509770670114	50.00662259160735	-1085.0509770670114	0.007526874695468372	0.002689640552117019	44.0882748735622	
373000	-1029.776417531272	-1085.0133155242193	55.236897992947306	-1085.0133155242193	0.006653679837025048	0.0016654601087180785	48.8392441407947	
374000	-1040.5165635714177	-1086.8522180222149	46.335654450797136	-1086.8522180222149	0.008292277615517502	0.003364423379208497	40.641155761894886	
375000	-1037.7700915694543	-1085.7204968479623	47.950405278508065	-1085.7204968479623	0.007145913877833099	0.0025124333671722346	41.963901752030985	
376000	-1035.6029076085129	-1084.3236453153759	48.72073770686311	-1084.3236453153759	0.008172392003255079	0.004536884500131887	43.32522297091715	
377000	-1039.3773586851505	-1086.6856355250547	47.308276839904224	-1086.6856355250547	0.007476549568085611	0.004481876266955357	41.900563329260976	
378000	-1037.1472009796676	-1088.8196381579978	51.67243717833031	-1088.8196381579978	0.004386885608057835	0.0021275999955900488	45.51967648116147	
379000	-1048.4342560619696	-1090.8896757891957	42.45541972722626	-1090.8896757891957	0.009148850120569749	0.00555832077161525	37.26296049139588	
380000	-1036.6675360599545	-1086.2816800905389	49.61414403058443	-1086.2816800905389	0.00679319617283077	0.003532697051836521	43.968450368167005	
381000	-1034.2867003453193	-1090.483890908881	56.19719056356159	-1090.483890908881	0.0031530812192479664	0.0016194307602523344	49.77150998951414	
382000	-1035.0359054743208	-1087.9563146735538	52.920409199232985	-1087.9563146735538	0.007648408567110808	0.0013339273694400536	46.300781420564945	
383000	-1039.226418369551	-1088.819649616419	49.59323124686773	-1088.819649616419	0.008119131245970426	0.002614370912996832	43.64649946781754	
384000	-1036.2240780003992	-1085.8241435379389	49.60006553753964	-1085.8241435379389	0.005683368973437513	0.0034410212827639653	43.92807857040573	
385000	-1036.1089500790533	-1087.7291436722765	51.620193593223114	-1087.7291436722765	0.004738808100298638	0.0029555424317436576	45.79612051229507	
386000	-1035.9684399747623	-1086.2186604403237	50.25022046556134	-1086.2186604403237	0.0067489540491125185	0.0034263365731815147	44.573956822514404	
387000	-1042.7286290236505	-1090.024081504715	47.2954524810646	-1090.024081504715	0.008702747862454495	0.002410732920396858	41.267628019698265	
388000	-1039.182980666922	-1087.1571306484777	47.974149981555605	-1087.1571306484777	0.005725431094357687	0.0013555079358697545	41.370570947083	
389000	-1043.614368585495	-1088.4900997527259	44.875731167230825	-1088.4900997527259	0.006338342184058406	0.006808162950782095	39.88609821442458	
390000	-1042.7495553912856	-1086.7117064544054	43.96215106311981	-1086.7117064544054	0.010285542685885453	0.004262321482667472	38.504209744971156	
391000	-1038.039260214466	-1087.1156782002745	49.07641798580847	-1087.1156782002745	0.007604056558983136	0.003128000468498571	43.30905667928514	
392000	-1044.6482642287253	-1087.2397041756185	42.59143994689322	-1087.2397041756185	0.00753598667870871	0.008278267655600684	37.79731839408054	
393000	-1035.3547560622521	-1087.7175476752648	52.36279161301264	-1087.7175476752648	0.004745707296527508	0.0019481362489731514	46.121909479809645	
394000	-1035.8729673699495	-1086.3259072300825	50.452939860133014	-1086.3259072300825	0.006255260273749795	0.0031927250955772184	44.706059395210005	
395000	-1043.6299446121138	-1087.3755738290822	43.74562921696827	-1087.3755738290822	0.011385297037122098	0.006779073576861566	38.75171439002137	
396000	-1047.877052819936	-1096.7014157935798	48.82436297364397	-1096.7014157935798	0.004521750876314714	0.0020547594067356267	42.63676645874169	
397000	-1036.936357623744	-1086.6432231512476	49.70686552750367	-1086.6432231512476	0.008172689679408826	0.003313167037351161	43.9970147893281	
398000	-1043.9072425446075	-1087.867553816526	43.960311271918414	-1087.867553816526	0.00836946409306345	0.004274376312067528	38.50519419276771	
399000	-1034.2234742142716	-1086.0859662275936	51.86249201332195	-1086.0859662275936	0.009381681278306827	0.001891242915824485	45.591970974689566	
400000	-1037.2661066588303	-1086.4148952085018	49.1487885496714	-1086.4148952085018	0.005975663291451553	0.003873223073805089	43.595120266724365	
401000	-1044.0670296225258	-1088.322462293574	44.25543267104824	-1088.322462293574	0.009391667962790217	0.006533835647643488	39.22467155152237	
402000	-1035.0424379135502	-1085.8399098301984	50.79747191664815	-1085.8399098301984	0.0070486123017044116	0.002127205366884148	44.644525721590014	
403000	-1039.4228475317936	-1086.1442518545566	46.721404322762986	-1086.1442518545566	0.010684792435114814	0.004461222630802567	41.309071904712326	
404000	-1034.515069712693	-1086.3728137063445	51.85774399365144	-1086.3728137063445	0.006508516289826267	0.002906833914440575	46.01705320163851	
405000	-1034.6331551870674	-1087.227153606708	52.59399841964067	-1087.227153606708	0.004422050051015767	0.0014115635021718766	46.0309410974985	
406000	-1038.84831239517	-1087.3465808319224	48.49826843675247	-1087.3465808319224	0.006586682556543899	0.004701557680310025	43.13840703292098	
407000	-1042.0926812034063	-1089.0280838968793	46.935402693472994	-1089.0280838968793	0.005602174847122325	0.004117060656589763	41.442786890371394	
408000	-1034.8055868128918	-1087.3329971871185	52.5274103742267	-1087.3329971871185	0.010179317072690142	0.0017669286879528838	46.1888979300727	
409000	-1035.3133287747416	-1085.5852808598002	50.27195208505844	-1085.5852808598002	0.007116322356168454	0.0021280395245235617	44.11939795093752	
410000	-1042.7977797152353	-1089.6733878133077	46.875608098072526	-1089.6733878133077	0.007037084160005461	0.0055633832457269135	41.68405923972628	
411000	-1039.075494496451	-1087.6609640281076	48.58546953165653	-1087.6609640281076	0.006985973765303058	0.003608027407266607	42.96087545109498	
412000	-1033.2488254107082	-1086.2834385103106	53.03461309960244	-1086.2834385103106	0.005559560498454347	0.0023756879926327404	46.99214489726596	
413000	-1037.3969164692485	-1088.0507298585626	50.65381338931406	-1088.0507298585626	0.005354647601627959	0.0030635763056911995	44.86564107121613	
414000	-1042.059549220086	-1088.8897471363669	46.83019791628091	-1088.8897471363669	0.01028386130596525	0.0036733387991800784	41.223543640334384	
415000	-1042.5117123444381	-1087.5629028224905	45.051190478052305	-1087.5629028224905	0.012953819263273119	0.0026684678105314626	39.12493965303172	
416000	-1040.0394822824842	-1087.5493756427873	47.50989336030318	-1087.5493756427873	0.008448652293542813	0.003862265202762509	41.95339193276838	
417000	-1037.7492734946625	-1084.9819982292593	47.232724734596715	-1084.9819982292593	0.009573491401007517	0.004191733627897016	41.75808385765088	
418000	-1034.4533523877788	-1087.1199327505497	52.66658036277085	-1087.1199327505497	0.00541180083287367	0.001321807037794912	46.03782485223102	
419000	-1034.7922829299212	-1085.8079489508214	51.01566602090029	-1085.8079489508214	0.0074048977593126	0.002590735523951588	45.05985256339488	
420000	-1037.4759970080383	-1087.5656039982102	50.08960699017184	-1087.5656039982102	0.006702543173426191	0.0029263668325692034	44.25561337591211	
421000	-1037.458711135303	-1090.4740651221155	53.01535398681246	-1090.4740651221155	0.005937360145505653	0.001995365985632536	46.798426192791865	
422000	-1037.0540641220687	-1087.1068671298594	50.05280300779087	-1087.1068671298594	0.00808991197631923	0.002517334638736942	44.068248387549744	
423000	-1037.2876738535151	-1086.8532203683233	49.565546514808155	-1086.8532203683233	0.009988892372890695	0.003943572035168596	44.02987815632594	
424000	-1042.5442539104424	-1088.35247953753	45.808225627087495	-1088.35247953753	0.008312733663853508	0.004730686820282013	40.45454074520157	
425000	-1040.7684461713861	-1089.5421582113497	48.7737120399637	-1089.5421582113497	0.004218632601312016	0.004862149799741817	43.44743744671386	
426000	-1037.782138886471	-1087.7035779466028	49.9214390601316	-1087.7035779466028	0.005829128391138539	0.0032261289783239075	44.18496674093482	
427000	-1043.2170676724595	-1088.2819322489	45.0648645764404	-1088.2819322489	0.009310536498883965	0.0057505392899123995	39.90640293741954	
428000	-1040.356161309902	-1086.7953081154978	46.4391468055958	-1086.7953081154978	0.011596205185793492	0.004422967699620485	41.01820242265168	
429000	-1043.2331513728564	-1089.8335859450028	46.600434572146526	-1089.8335859450028	0.005989118192068518	0.0040746045496609104	41.09745299212024	
430000	-1044.9498727126509	-1089.2044037473545	44.2545310347037	-1089.2044037473545	0.007411331388649344	0.0051947811933650825	38.99443026068797	
431000	-1042.0589470675634	-1086.4842834641154	44.425336396551906	-1086.4842834641154	0.008775302921358566	0.009222398254053086	39.73921623563687	
432000	-1036.4141369937374	-1086.177234585255	49.763097591517685	-1086.177234585255	0.008268249953605962	0.0029028990349692207	43.921052217424204	
433000	-1035.6043299181486	-1085.7558256486395	50.15149573049089	-1085.7558256486395	0.007170841031898104	0.002322912085574875	44.086562059369896	
434000	-1034.6940246609056	-1087.454820568138	52.7607959072325	-1087.454820568138	0.005976850575271141	0.002227982647762428	46.65413716202763	
435000	-1038.2277496149886	-1085.565306556177	47.33755694118822	-1085.565306556177	0.008598085446113074	0.0029587632660882054	41.514573027722086	
436000	-1045.5857412261923	-1089.3447577229613	43.759016496769036	-1089.3447577229613	0.01036109664128292	0.007521490838667766	38.869025585922586	
437000	-1039.6194933973272	-1087.366335080365	47.74684168303777	-1087.366335080365	0.009210239393283127	0.0032925856144421935	42.030759561220655	
438000	-1034.2895700352892	-1086.123457840877	51.83388780558779	-1086.123457840877	0.007059060139730767	0.001926758620460519	45.58197164636556	
439000	-1035.4597255038614	-1086.473671459193	51.01394595533164	-1086.473671459193	0.009136264585162401	0.0017931785519327383	44.69018044879904	
440000	-1036.9929863806	-1085.612529699666	48.61954331906607	-1085.612529699666	0.012310818856857877	0.003905855142381438	43.074264785926864	
441000	-1040.927654172552	-1088.0402284237389	47.11257425118691	-1088.0402284237389	0.008396967752828858	0.004305109684669023	41.664621588196376	
442000	-1036.948465997126	-1084.3881387555725	47.43967275844652	-1084.3881387555725	0.00863493336637057	0.004074578313315637	41.9366847394077	
443000	-1035.7764083542577	-1087.2554987603057	51.479090406048066	-1087.2554987603057	0.007216670088532466	0.002749703084664116	45.582828063702266	
444000	-1039.4485714527332	-1090.4326586622628	50.98408720952955	-1090.4326586622628	0.0038635747746124743	0.002679475928472668	45.0619531568706	
445000	-1042.0939033893937	-1087.373528845299	45.279625455905276	-1087.373528845299	0.010857409677809262	0.002300202731461148	39.20486744008732	
446000	-1038.9694869956359	-1086.1003912230822	47.13090422744622	-1086.1003912230822	0.010037738274408677	0.005095165822548078	41.85144116074225	
447000	-1039.217948927882	-1087.7623211890807	48.54437226119868	-1087.7623211890807	0.007636950174216966	0.0025118795332207886	42.55764827315216	
448000	-1044.6685355818574	-1089.0683587460765	44.399823164219	-1089.0683587460765	0.007236870828228602	0.007327103551443708	39.483648173171886	
449000	-1032.645023361171	-1085.5192499984546	52.87422663728343	-1085.5192499984546	0.006388886895267851	0.0018348921999542314	46.573457091463226	
450000	-1044.0873426314583	-1087.8221119067455	43.73476927528719	-1087.8221119067455	0.007759773020995796	0.006921194056840665	38.76160230261589	
451000	-1036.403774534545	-1087.4090316638926	51.00525712934763	-1087.4090316638926	0.007417877671170225	0.002401695865759685	44.973676948920776	
452000	-1039.0025864505237	-1086.3713695921351	47.36878314161148	-1086.3713695921351	0.008908034684478124	0.004401604615914501	41.9429970225071	
453000	-1038.574285541448	-1087.5988787605625	49.02459321911447	-1087.5988787605625	0.005218759702375862	0.0027540900364698543	43.12992503288546	
454000	-1037.5333714997423	-1086.487843345814	48.954471846071854	-1086.487843345814	0.008328946939794678	0.00335626890870166	43.25754648022647	
455000	-1034.8769287637015	-1085.5454755782562	50.66854681455468	-1085.5454755782562	0.00788175281157328	0.002909848165372831	44.82889243854686	
456000	-1034.535194379047	-1085.9802573199913	51.44506294094425	-1085.9802573199913	0.005384607177840197	0.0027420630651575706	45.546018242530515	
457000	-1039.3647658353736	-1088.8724911870643	49.507725351690716	-1088.8724911870643	0.01311661341496605	0.002993792473744095	43.69651104225696	
458000	-1033.2618128709578	-1087.6251978533987	54.363384982441026	-1087.6251978533987	0.005554770354698218	0.0017068667015679732	47.99028905492386	
459000	-1039.3170019196255	-1087.0849546927134	47.76795277308798	-1087.0849546927134	0.007315926881299083	0.005461896173379067	42.55799350807501	
460000	-1041.8486767026618	-1086.6049575345046	44.756280831842744	-1086.6049575345046	0.008994413983673833	0.00317683176241791	39.00440995188839	
461000	-1036.670334897125	-1086.6757103069378	50.00537540981293	-1086.6757103069378	0.011117292728611556	0.002387161576915281	43.96772516626747	
462000	-1034.4407764749303	-1088.7643389723546	54.32356249742438	-1088.7643389723546	0.007281521590683071	0.0011525962701518057	47.55782424242742	
463000	-1038.8583850168527	-1088.4675829680164	49.6091979511637	-1088.4675829680164	0.004460976702524102	0.003544418850637911	43.96681688378691	
464000	-1034.832886934412	-1087.41878534595	52.585898411538054	-1087.41878534595	0.004619793719310363	0.002319119299550574	46.51933063390048	
465000	-1038.9272785673118	-1088.2192031294885	49.29192456217678	-1088.2192031294885	0.009220733917120494	0.0035300349408759523	43.64547705235601	
466000	-1036.8853349870376	-1086.2988594960245	49.413524508986846	-1086.2988594960245	0.009025786827084758	0.002654913745159587	43.482181396472036	
467000	-1039.8178695412503	-1086.239290239283	46.42142069803271	-1086.239290239283	0.008906126255700279	0.0033588045067045216	40.72525052813725	
468000	-1037.3318944925545	-1086.3000313773514	48.96813688479695	-1086.3000313773514	0.010314965102206522	0.002355893299072179	42.917301581559975	
469000	-1037.678986446924	-1085.5468111207485	47.86782467382464	-1085.5468111207485	0.0081922878078232	0.002459594909582162	41.86006606032548	
470000	-1039.7925560663855	-1088.1988672828056	48.406311216420214	-1088.1988672828056	0.0066332430195768805	0.0020926789206573084	42.23700096285464	
471000	-1040.6517882374992	-1088.1405451939104	47.4887569564111	-1088.1405451939104	0.008073006817312253	0.003633892398464504	41.87130603729602	
472000	-1040.6410211315456	-1089.0901266801682	48.44910554862258	-1089.0901266801682	0.011220898529771605	0.0037908911386903723	42.87395139003836	
473000	-1041.8927116282903	-1086.1464236281927	44.253711999902336	-1086.1464236281927	0.010017620442713704	0.006303608193500119	39.18707891949796	
474000	-1030.9850040995668	-1085.670729875389	54.685725775822185	-1085.670729875389	0.005622878990189914	0.0011324714899614927	47.90237290047128	
475000	-1034.8295169538915	-1085.831973315548	51.002456361656634	-1085.831973315548	0.006974341633101167	0.0024642906175749908	44.99660506683515	
476000	-1036.6721294345498	-1085.51413327522	48.842003840670266	-1085.51413327522	0.01030649800889838	0.004339775780787138	43.40207124505274	
477000	-1035.7334413419483	-1086.0423848350483	50.3089434931001	-1086.0423848350483	0.00608688962207193	0.002757703000308907	44.41558630107294	
478000	-1038.171962955536	-1088.964556646978	50.792593691442214	-1088.964556646978	0.007472489493976277	0.002193762989753119	44.67045674192957	
479000	-1037.7848426867758	-1088.3575125161233	50.57266982934745	-1088.3575125161233	0.004957161696898609	0.003119195085150513	44.80248953337403	
480000	-1038.873733620803	-1086.0926706029422	47.2189369821393	-1086.0926706029422	0.009609113568852946	0.0036205549838929114	41.59780902771165	
481000	-1034.8356659475603	-1089.3143957800316	54.47872983247135	-1089.3143957800316	0.003633679887176505	0.0016701338641265317	48.083878334864984	
482000	-1041.0219195182367	-1088.4227224015278	47.40080288329114	-1088.4227224015278	0.009897245903567454	0.00388169896946871	41.84932054083232	
483000	-1040.5513872809076	-1087.8025626443236	47.25117536341607	-1087.8025626443236	0.005292842250123106	0.005508530723770921	42.04971801573672	
484000	-1034.9702585773766	-1087.245330335556	52.27507175817927	-1087.245330335556	0.0052858515727909035	0.0028334255219556377	46.40880289065679	
485000	-1033.2695773361186	-1085.009934627634	51.740357291515494	-1085.009934627634	0.007008770335538356	0.0026039823691960113	45.7896439661947	
486000	-1037.2458337132643	-1086.406347651546	49.16051393828163	-1086.406347651546	0.006881086457962915	0.002809102725880345	43.28562377702005	
487000	-1039.010528007171	-1086.113244707876	47.102716700705045	-1086.113244707876	0.00685413814229547	0.0036036428570342467	41.47690666028623	
488000	-1038.7698764177112	-1085.3086320847779	46.53875566706657	-1085.3086320847779	0.008462860252203525	0.0019497385927933618	40.29869569669615	
489000	-1040.0966510056708	-1087.8140704924704	47.71741948679969	-1087.8140704924704	0.008720516779005184	0.0032789078745150725	41.99717460968156	
490000	-1035.3061256398175	-1085.1862103340973	49.880084694279674	-1085.1862103340973	0.008803207601863011	0.002771476441332836	43.99170960480821	
491000	-1031.2863079249546	-1086.399042103683	55.1127341787286	-1086.399042103683	0.006653677878718922	0.001757767916136966	48.76902367444531	
492000	-1037.1718193152349	-1087.0406321664482	49.86881285121329	-1087.0406321664482	0.006945603864794065	0.0025455923914137276	43.895420961911405	
493000	-1036.1487408791104	-1085.4406353883285	49.29189450921817	-1085.4406353883285	0.009445922437867	0.0016775647746573683	42.901482433158925	
494000	-1032.1133282833232	-1084.975708554004	52.86238027068099	-1084.975708554004	0.007142530229852364	0.0018616996158666692	46.57611483415983	
495000	-1034.1594907175627	-1088.175452910415	54.01596219285237	-1088.175452910415	0.005021423565419222	0.0020600322877230583	47.83092857020086	
496000	-1032.3692363036575	-1084.8196632004472	52.45042689678958	-1084.8196632004472	0.0076745188024430885	0.002094574412771888	46.28202200628333	
497000	-1032.6917409983812	-1085.8283313643524	53.136590365971294	-1085.8283313643524	0.006486265227081914	0.002101630089701765	46.97154836379668	
498000	-1039.3614134780994	-1087.8096395951977	48.44822611709834	-1087.8096395951977	0.009228237244819675	0.003740569304114544	42.859708658309785	
499000	-1039.606487228111	-1086.230295273053	46.62380804494188	-1086.230295273053	0.008049552986214884	0.00469370969185775	41.26227601483299	
500000	-1038.5364863217342	-1086.204908993061	47.668422671326965	-1086.204908993061	0.009280967157485304	0.002937071906920131	41.83808052738048	
501000	-1037.1440390830614	-1086.6494424138766	49.5054033308152	-1086.6494424138766	0.012017869147888435	0.0029003637272871645	43.66248420416313	
502000	-1036.46560224148	-1089.3205910042734	52.85498876279343	-1089.3205910042734	0.006270573119833825	0.0014583125310217223	46.32451345040878	
503000	-1035.1936076954876	-1085.2434914245318	50.04988372904417	-1085.2434914245318	0.0068449172479179395	0.0028981405739833474	44.20619780002471	
504000	-1034.6924707029743	-1085.387519275369	50.695048572394576	-1085.387519275369	0.008640793132300614	0.0024838686381798984	44.69711057290491	
505000	-1033.8897616934314	-1086.7420189600725	52.852257266641004	-1086.7420189600725	0.008496031394412554	0.0021653976745853887	46.71710601565685	
506000	-1037.0525696659874	-1086.0880805235065	49.03551085751897	-1086.0880805235065	0.009115034230056896	0.004092611407992744	43.536938830907836	
507000	-1038.9472983307198	-1085.790367118986	46.843068788266166	-1085.790367118986	0.010442969012287613	0.0037884320271010623	41.26726572960951	
508000	-1036.113052688154	-1087.3900720109093	51.27701932275518	-1087.3900720109093	0.007650266252209636	0.0029656009487525016	45.45634373654662	
509000	-1041.3321116598966	-1088.7268476977931	47.39473603789666	-1088.7268476977931	0.009828551938125908	0.003565687403570198	41.758337614269166	
510000	-1032.9053646445127	-1085.280712429563	52.37534778505029	-1085.280712429563	0.00687139219857582	0.001729695739545002	46.01553802601498	
511000	-1038.3153721749095	-1086.166153236109	47.85078106119952	-1086.166153236109	0.006253167903386595	0.004448691236960628	42.43563573108466	
512000	-1037.0727700729205	-1085.2755779268618	48.20280785394125	-1085.2755779268618	0.006453904967791529	0.0047088801124918565	42.844502686667695	
513000	-1033.7576429066432	-1085.531235366094	51.77359245945074	-1085.531235366094	0.0062401639517956345	0.002591695809115087	45.818149594477205	
514000	-1032.048823348586	-1086.5344502628113	54.48562691422531	-1086.5344502628113	0.005419505212697717	0.0019660012370748573	48.253873286202364	
515000	-1040.408444845068	-1088.7171670021223	48.3087221570543	-1088.7171670021223	0.012399309855928254	0.0033366886850034103	42.60594578161153	
516000	-1036.6002580246693	-1085.2986162818197	48.698358257150375	-1085.2986162818197	0.007058981681306955	0.0026318837476662703	42.75830282183603	
517000	-1035.6453069971808	-1085.59955924143	49.954252244249105	-1085.59955924143	0.009025425839875765	0.0027679099105246564	44.064589455716956	
518000	-1037.0410161470083	-1086.8887792359133	49.84776308890496	-1086.8887792359133	0.005248938957679435	0.0028626609535615634	43.99175940554088	
519000	-1042.7935204011624	-1087.9294367995815	45.13591639841906	-1087.9294367995815	0.006874895316511299	0.007021553846155729	40.17714565858755	
520000	-1035.896952420914	-1084.9696193978357	49.0726669769216	-1084.9696193978357	0.00703944593077655	0.0031684199592071248	43.318144725987	
521000	-1041.952584721038	-1087.4077925242138	45.45520780317594	-1087.4077925242138	0.008176187868357027	0.00497309174346061	40.15149425206925	
522000	-1041.8653132206657	-1088.686629663359	46.82131644269333	-1088.686629663359	0.004947970435658392	0.006866011489165903	41.84014453208725	
523000	-1037.1142740427506	-1087.0657003201995	49.951426277449045	-1087.0657003201995	0.006494990175204983	0.002530279348498461	43.97200070953738	
524000	-1035.471374759954	-1088.0871105538708	52.61573579391678	-1088.0871105538708	0.005271756329832848	0.0027494873665302086	46.71939499706538	
525000	-1040.4906909825208	-1088.263746941944	47.77305595942306	-1088.263746941944	0.005920214304923179	0.0025200267092758215	41.78957018082706	
526000	-1031.1262901438297	-1086.6895712179453	55.56328107411566	-1086.6895712179453	0.004448666406544333	0.0021525301204309596	49.422169745586935	
527000	-1038.855986703451	-1087.6559288910548	48.79994218760389	-1087.6559288910548	0.008016170354050748	0.005097055725227357	43.5208499728662	
528000	-1035.396026162661	-1087.2133558765076	51.81732971384672	-1087.2133558765076	0.007408617719393573	0.0014897213668027803	45.30816353518908	
529000	-1034.1639182747329	-1087.3000583604835	53.136140085750746	-1087.3000583604835	0.004512011997064559	0.002769762872365493	47.24714651765926	
530000	-1031.7330865046597	-1085.256474606591	53.52338810193112	-1085.256474606591	0.006806905437606333	0.0014885031992755862	47.01340387374894	
531000	-1043.7906203198133	-1088.670103212805	44.87948289299176	-1088.670103212805	0.005743761200722656	0.00836115863488217	40.09532462419241	
532000	-1035.0377557777174	-1086.606734231614	51.56897845389658	-1086.606734231614	0.006517276073732172	0.002003343069264841	45.356040494647615	
533000	-1034.9827380803513	-1087.0412679138171	52.05852983346586	-1087.0412679138171	0.008638376250083438	0.0023991997692383274	46.025909806753624	
534000	-1038.564431063109	-1090.5576408552204	51.993209792111514	-1090.5576408552204	0.009675459065866273	0.0018857589130072663	45.71978485937505	
535000	-1040.578756261022	-1088.699443625764	48.120687364742096	-1088.699443625764	0.0076493033296932125	0.004170569827226751	42.64098476145006	
536000	-1034.5984586521413	-1087.2667337200585	52.66827506791708	-1087.2667337200585	0.005614964468901851	0.0017874451078361206	46.341307075146574	
537000	-1036.1172585813651	-1087.4269679759068	51.30970939454175	-1087.4269679759068	0.008211197921865771	0.0027107502908403354	45.39917957222122	
538000	-1043.5383852922344	-1089.0184198920656	45.48003459983126	-1089.0184198920656	0.009545383802472251	0.006705189999498715	40.475161174168406	
539000	-1046.0190767709582	-1094.098804131358	48.07972736039992	-1094.098804131358	0.004047546715980943	0.004628623267430566	42.70423155485155	
540000	-1043.3880308807486	-1087.91183400832	44.52380312757154	-1087.91183400832	0.010334484014144154	0.004390251126670342	39.09543427829331	
541000	-1039.525258139683	-1086.2811221810475	46.75586404136455	-1086.2811221810475	0.0076752501432744485	0.005204443921370402	41.49762162327045	
542000	-1037.6599902034316	-1085.6706267985796	48.01063659514803	-1085.6706267985796	0.006812374075972409	0.002957594605326971	42.18725762080092	
543000	-1040.0458842458495	-1088.8243674692449	48.77848322339534	-1088.8243674692449	0.0075568574735805135	0.0028435152047677345	42.91576897936522	
544000	-1035.66333979623	-1087.4819798815784	51.8186400853482	-1087.4819798815784	0.0075357014669158945	0.0019234075639377147	45.56498319224151	
545000	-1035.7155393908442	-1085.3838991498108	49.66835975896645	-1085.3838991498108	0.006205358151155806	0.0037954319482550996	44.09440270471194	
546000	-1042.3223729144638	-1088.9562296688446	46.63385675438087	-1088.9562296688446	0.006780161008694532	0.003680122625436078	41.02904754915377	
547000	-1045.0278295560074	-1088.585347734325	43.55751817831764	-1088.585347734325	0.010664632885100268	0.006390878505770696	38.504634639616526	
