# BEAST v1.8.4
# Generated Fri Oct 27 13:24:33 PDT 2017 [seed=1509135872645]
# -beagle_off demo1.xml
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	clock.rate	meanRate	treeLikelihood	branchRates	skyline
3724000	-2162.7596558928503	-1079.7552251682735	-1083.0044307245769	0.009380142152982662	0.0013788449239674405	0.0012263693127624014	0.002765587957423303	0.004802650894614156	0.00569527285155299	2.0	4.0	1.0	1.0	1.0	0.4867517795258264	1.0	1.0	-1083.0044307245769	0.0	47.86724188889423
3725000	-2163.5028802353895	-1081.4948500683604	-1082.0080301670291	0.004922550695880688	0.0018909119459339725	0.0018255262430734148	0.0054382872363570615	0.003219670282798945	0.003695109055905492	3.0	1.0	2.0	1.0	2.0	0.3017880601550949	1.0	1.0	-1082.0080301670291	0.0	47.17187954085496
3726000	-2178.1299932226148	-1094.3437245218595	-1083.7862687007555	0.014676844701528063	0.00324213201974443	0.002522490383016109	0.0069235528742838635	0.010395551518546117	0.017487793002404824	3.0	3.0	1.0	1.0	1.0	0.38268698105912674	1.0	1.0	-1083.7862687007555	0.0	38.082070730099055
3727000	-2162.6145174079857	-1081.5611836690568	-1081.0533337389288	0.008433007521789077	0.0019660004122181297	0.0016336547385383	0.003593731942784535	0.003727533824754779	0.003409033717142775	2.0	4.0	1.0	1.0	1.0	0.3066478306657729	1.0	1.0	-1081.0533337389288	0.0	46.096561642568076
3728000	-2159.351008059778	-1079.2201320195793	-1080.1308760401987	0.0074884814339427515	7.174323600527996E-4	6.435864604527065E-4	0.002300461156527827	0.004499185028203119	0.0022273622465088993	2.0	1.0	1.0	2.0	3.0	0.5078121407509348	1.0	1.0	-1080.1308760401987	0.0	47.05320995946416
3729000	-2163.999443329375	-1083.6272349483618	-1080.3722083810135	0.006729133495025266	7.641350799605363E-4	0.0022122692997782567	0.005596363795568942	0.003464447680550384	0.005078951275321845	2.0	1.0	4.0	1.0	1.0	0.16463009120684985	1.0	1.0	-1080.3722083810135	0.0	45.71119725675447
3730000	-2167.2501077647867	-1082.8900325105885	-1084.360075254198	0.010099810140317973	0.001020763125666652	5.241039889688673E-4	0.0017253246058482946	0.002592787594121695	0.0053950874014236485	1.0	1.0	3.0	1.0	3.0	0.10357292856584445	1.0	1.0	-1084.360075254198	0.0	44.43696220815486
3731000	-2168.767904670891	-1086.8042968099871	-1081.9636078609037	0.007757714917109686	0.004014129906738061	0.0035953700193995385	0.0018244211426210709	0.004953925392421629	0.010068856743348783	2.0	1.0	3.0	1.0	2.0	0.4378152487232135	1.0	1.0	-1081.9636078609037	0.0	43.74420423920375
3732000	-2165.161259553463	-1082.7101653714421	-1082.4510941820208	0.006813485419637674	0.0011259557027451606	0.002610702601687762	0.0034797285593222422	0.00206329995606243	0.002131655117519844	1.0	2.0	4.0	1.0	1.0	0.44155953139340587	1.0	1.0	-1082.4510941820208	0.0	43.87098301023701
3733000	-2165.1758493427697	-1084.2811287506177	-1080.8947205921522	0.007735646446110239	0.002112133374257884	0.0015598890409472318	0.006465240576379583	0.00200897000888525	0.0032961862608956293	2.0	1.0	2.0	2.0	2.0	0.14291098770067043	1.0	1.0	-1080.8947205921522	0.0	45.78432289110524
3734000	-2162.420008066055	-1082.9029277729205	-1079.517080293134	0.007215145971334691	0.0015937944329775765	0.003926711951042855	0.003585286684043659	0.0052493095740032605	0.0029745341313006145	2.0	1.0	2.0	1.0	3.0	0.17561711551662917	1.0	1.0	-1079.517080293134	0.0	46.29749311168881
3735000	-2165.9443002266944	-1086.1518423858968	-1079.7924578407976	0.007570505147907271	0.0023882248034570765	0.003944620439530227	0.004877259116511605	0.0032137037065685494	0.0026674114820081454	1.0	5.0	1.0	1.0	1.0	0.2744728516646018	1.0	1.0	-1079.7924578407976	0.0	42.37599321643753
3736000	-2162.8531122318846	-1083.7257898283488	-1079.127322403536	0.007926171098311435	0.0017757700148744902	0.0017154797769283314	0.004136539060687718	0.0059400830312272565	0.00252545529600597	1.0	4.0	2.0	1.0	1.0	0.08661884195592691	1.0	1.0	-1079.127322403536	0.0	45.652573900690015
3737000	-2162.070839409793	-1082.0043737847866	-1080.0664656250062	0.008323101373935961	7.00883428198346E-4	6.13218966297001E-4	0.0013324020391983283	0.004051175079448236	0.0030336438130757256	1.0	1.0	1.0	5.0	1.0	0.2418560667818941	1.0	1.0	-1080.0664656250062	0.0	43.66839212191902
3738000	-2165.190882998687	-1084.7204760876493	-1080.4704069110373	0.012695300860458801	0.0022142013890673862	0.002650585697652173	0.0017562492489381308	0.004290652244915693	0.006307238883187444	4.0	2.0	1.0	1.0	1.0	0.21611201406174493	1.0	1.0	-1080.4704069110373	0.0	44.0518072103798
3739000	-2162.660636334108	-1083.4407295702383	-1079.2199067638696	0.008606230840089095	0.0024666949236487852	0.0011549685512519628	0.0023611292265536083	0.003166404218906521	0.004955754298992091	1.0	3.0	1.0	3.0	1.0	0.04291423431354454	1.0	1.0	-1079.2199067638696	0.0	46.194201284720215
3740000	-2162.0983202112084	-1080.8277298177481	-1081.27059039346	0.0052800573853411595	0.002653442737867972	0.0020447619694190632	0.0026572610786703013	0.004358137214523308	0.00243342276069743	3.0	2.0	1.0	2.0	1.0	0.23996839305123036	1.0	1.0	-1081.27059039346	0.0	46.91110466394886
3741000	-2158.5674632877376	-1077.5263212406612	-1081.0411420470764	0.0057628559925770335	3.9040941086253663E-4	0.0011393901632257095	0.0023627727372928396	0.004529887538947234	0.0012946005091053494	1.0	1.0	1.0	3.0	3.0	0.13222792749526815	1.0	1.0	-1081.0411420470764	0.0	49.08612972066342
3742000	-2160.77203439298	-1081.486209285929	-1079.285825107051	0.007364589230807956	0.0027868739000582593	0.0010598333353593803	0.002644586389644821	0.0031912579861285797	0.0037948866522089326	4.0	1.0	1.0	2.0	1.0	0.14102304910787933	1.0	1.0	-1079.285825107051	0.0	46.76463715232468
3743000	-2167.167590217695	-1085.9773292445811	-1081.1902609731137	0.0068937111401688456	0.005420567152603942	0.001723363888199496	0.0016605897082849768	0.0056977104209133935	0.0016445618668854429	2.0	1.0	1.0	3.0	2.0	0.23098360991362843	1.0	1.0	-1081.1902609731137	0.0	43.57134470280181
3744000	-2173.27285723799	-1091.9077467980296	-1081.3651104399605	0.008759012004106559	0.01581487104461815	0.013971022204156447	0.001898705891227809	5.711921999557272E-4	0.002973326677785159	1.0	1.0	3.0	1.0	3.0	0.3498161540225607	1.0	1.0	-1081.3651104399605	0.0	41.04866452009171
3745000	-2171.6554572878695	-1090.1842395481312	-1081.471217739738	0.006429040903640014	0.024574772373257055	0.0024942808597472796	0.0011431781892121686	0.0031136209574087947	0.010100859496597966	1.0	1.0	3.0	2.0	2.0	0.5100302806060005	1.0	1.0	-1081.471217739738	0.0	43.048888294904735
3746000	-2174.803499228615	-1090.291955114283	-1084.511544114332	0.00949765295402034	0.005465168321910576	0.009656307438627346	0.0029408417993942635	0.005656367521853561	0.010310695687598357	1.0	1.0	5.0	1.0	1.0	0.9109050077724604	1.0	1.0	-1084.511544114332	0.0	42.18663330570528
3747000	-2180.2283683614005	-1094.972926193008	-1085.2554421683926	0.00864189713942087	0.019598902029380253	0.002768040648205632	0.002032528099942317	0.007688808110520706	0.012747637585513838	1.0	3.0	1.0	3.0	1.0	1.6333201995557531	1.0	1.0	-1085.2554421683926	0.0	39.53105008430101
3748000	-2179.1269541941347	-1090.7761899423408	-1088.3507642517936	0.007262414133320938	0.004615601621936221	0.0030593532394209157	0.006140594687509043	0.003213315670414244	0.0022089039455778416	1.0	1.0	1.0	3.0	3.0	1.5967081048802914	1.0	1.0	-1088.3507642517936	0.0	38.718201809953115
3749000	-2174.91074550648	-1088.8103415099863	-1086.1004039964937	0.012473361870885671	0.007145400018683959	0.002809213540667854	0.002606615624911548	0.004143628555220964	0.013097412208235423	2.0	1.0	1.0	4.0	1.0	1.5967081048802914	1.0	1.0	-1086.1004039964937	0.0	43.061053244037346
3750000	-2172.845643378296	-1083.2458178962677	-1089.5998254820283	0.008413904969679219	0.01195333902457305	0.0029712117414527157	0.0019095375038167585	0.0024891803033526582	0.002936425487797257	1.0	2.0	1.0	1.0	4.0	1.5967081048802914	1.0	1.0	-1089.5998254820283	0.0	46.19284511192891
3751000	-2165.6413636700736	-1085.3483804466478	-1080.292983223426	0.007219669374981964	0.0041955877458243465	0.004341565860366441	0.0027722574153152997	0.001762227772098888	0.003144457020869681	2.0	1.0	2.0	1.0	3.0	0.2804959655607987	1.0	1.0	-1080.292983223426	0.0	42.94284622106496
3752000	-2168.4912683810235	-1087.455588738659	-1081.0356796423644	0.008668587158774724	4.1868119344487916E-4	0.001648778827914437	0.006267889229033404	0.004298671061910575	0.005222889906880415	1.0	2.0	2.0	1.0	3.0	0.2751389419830594	1.0	1.0	-1081.0356796423644	0.0	42.52147704781363
3753000	-2164.7046459763806	-1079.9935563430233	-1084.711089633357	0.00564844506114321	7.846143807815141E-4	0.0018143330094586025	0.002891964911046826	0.0020737419982165797	0.0024196118687015034	1.0	1.0	4.0	1.0	2.0	0.7069822040885715	1.0	1.0	-1084.711089633357	0.0	45.82802287025817
3754000	-2169.7898316710844	-1088.8553616807371	-1080.9344699903475	0.007033447622682186	0.006702107121887132	0.01799925521045231	0.0014699845469607954	0.002658610825231814	0.0013851789388996361	1.0	1.0	1.0	3.0	3.0	0.3212380815355505	1.0	1.0	-1080.9344699903475	0.0	42.519456859441036
3755000	-2166.522964822476	-1082.1564206769533	-1084.3665441455223	0.0046961713429272255	0.0016843639183813086	0.0018023077922234027	0.002346654010596604	0.001404419633580505	0.001930726762863702	2.0	2.0	1.0	3.0	1.0	0.469385226500882	1.0	1.0	-1084.3665441455223	0.0	43.13994094619583
3756000	-2167.0125260730265	-1086.208609031153	-1080.8039170418735	0.012306915843486173	0.0024027274796404366	0.0019720979644243107	0.0021174050613310255	0.00405944670617986	0.003503070502695988	1.0	1.0	4.0	1.0	2.0	0.12545336345628033	1.0	1.0	-1080.8039170418735	0.0	41.896962378813896
3757000	-2166.6224445092	-1086.9712049309348	-1079.651239578265	0.008473217331809302	0.011548316210169574	0.0014115987236127227	9.907560705543982E-4	0.004077105071577615	0.004688646712085533	1.0	1.0	1.0	1.0	5.0	0.2823182415122018	1.0	1.0	-1079.651239578265	0.0	44.02433750765703
3758000	-2165.7729823707905	-1081.0627957418292	-1084.7101866289615	0.004101596177768047	0.0011503156130359014	6.52516487407423E-4	0.002238498022187792	0.002210589564267254	0.003928989290091562	1.0	1.0	1.0	1.0	5.0	0.1802899013773364	1.0	1.0	-1084.7101866289615	0.0	45.690425172625375
3759000	-2153.027511671332	-1074.7513611941108	-1078.276150477221	0.00736320421641853	9.843374974273093E-4	5.370549571207644E-4	5.188060693849091E-4	0.0021567068035649745	0.0021874266175215553	2.0	1.0	2.0	2.0	2.0	0.12576710569352648	1.0	1.0	-1078.276150477221	0.0	50.235721031720615
3760000	-2155.076130749199	-1071.7429228318783	-1083.3332079173206	0.00386561215200037	0.0013196620466701865	5.375454529236305E-4	0.0016032379414887988	0.0016797095596675826	0.0018244010875863874	1.0	2.0	2.0	2.0	2.0	0.33532475884572355	1.0	1.0	-1083.3332079173206	0.0	52.90996657715517
3761000	-2162.6827859245523	-1082.0120663372852	-1080.6707195872673	0.00850206944651839	0.0028034971867468956	0.0027215514170156703	0.0018687744126768522	0.0019280214930482594	0.0013926679127417296	1.0	3.0	1.0	3.0	1.0	0.31020584743881874	1.0	1.0	-1080.6707195872673	0.0	43.97701202750904
3762000	-2159.1517884729606	-1078.0024832838105	-1081.14930518915	0.00736742202281484	0.0011096626047046253	6.678338445730196E-4	9.004165980577106E-4	0.0016854571975368907	0.003364640110880392	3.0	1.0	1.0	1.0	3.0	0.1369933561316447	1.0	1.0	-1081.14930518915	0.0	46.80198925083489
3763000	-2163.3833013409985	-1084.0742355124028	-1079.3090658285955	0.01065654855861994	0.0011096626047046253	0.0019042404497164823	0.0025502721534402858	0.003848796615631987	0.0031302813110615077	3.0	1.0	1.0	1.0	3.0	0.1369933561316447	1.0	1.0	-1079.3090658285955	0.0	43.20441529541364
3764000	-2160.134374200602	-1079.1804912572702	-1080.9538829433318	0.007409169560479246	0.0010748609167166507	0.0023188890166471582	0.0031172816393799196	7.608510072950247E-4	0.0012938755702334628	2.0	1.0	3.0	1.0	2.0	0.64740457652017	1.0	1.0	-1080.9538829433318	0.0	46.234768576984116
3765000	-2178.3960009744605	-1090.6235711101858	-1087.7724298642747	0.010528885397532899	0.0015603925059792941	0.004512778756602098	0.002428773030092613	0.005918495864428637	0.006900187512465656	1.0	2.0	1.0	1.0	4.0	0.7671920626510677	1.0	1.0	-1087.7724298642747	0.0	39.61457815235621
3766000	-2174.160838082008	-1090.6761911251292	-1083.4846469568786	0.013109396366467147	0.004184405066505672	0.0013344223653253848	0.0025814516430615903	0.004478457044122034	0.005940187905113818	1.0	3.0	2.0	2.0	1.0	0.505188734488003	1.0	1.0	-1083.4846469568786	0.0	38.3565659344466
3767000	-2169.977541939253	-1085.8413022760717	-1084.1362396631814	0.008916818015551827	5.838522870211118E-4	0.0017415533212450508	0.00357530929631754	0.0037399159517038302	0.002456474963193654	1.0	3.0	2.0	1.0	2.0	0.8950114888016462	1.0	1.0	-1084.1362396631814	0.0	41.14890902130072
3768000	-2172.1544700016357	-1089.097051775429	-1083.0574182262067	0.006560750887558717	0.006526728220500882	0.005335740563156615	0.004472152188083184	0.0035650709730933347	0.005894538435773334	2.0	1.0	1.0	3.0	2.0	0.45714748752275686	1.0	1.0	-1083.0574182262067	0.0	41.33462347411761
3769000	-2181.5724877151647	-1097.3826525189415	-1084.1898351962232	0.011153031929123952	0.004457958602438294	0.007003975384785093	0.01917051039767186	0.016988835185607905	0.003049647734512712	1.0	3.0	2.0	2.0	1.0	0.34247916474211937	1.0	1.0	-1084.1898351962232	0.0	36.91057175419887
3770000	-2182.936097003416	-1097.749296622165	-1085.1868003812506	0.009425483189709384	0.006574287154475755	0.013271313643988597	0.017154546010371176	0.016179169941141654	0.0034938708910224187	2.0	1.0	3.0	1.0	2.0	0.6058920005685803	1.0	1.0	-1085.1868003812506	0.0	36.814802357061076
3771000	-2181.015121091532	-1093.666968813184	-1087.3481522783482	0.005531919674030936	0.020104239443140808	0.03514960083411298	0.020067862123433408	0.0031775731444188605	0.0012866532045633866	1.0	1.0	1.0	2.0	4.0	0.8950872360919985	1.0	1.0	-1087.3481522783482	0.0	41.11217920408924
3772000	-2170.364055678194	-1085.6030215154785	-1084.761034162715	0.004334994651045854	0.0013849865279582727	0.005582915355758648	0.0022407733962505187	0.005416996006709661	0.00228689107352094	1.0	2.0	1.0	2.0	3.0	0.2787940050141574	1.0	1.0	-1084.761034162715	0.0	44.81455174645134
3773000	-2174.4804281871257	-1092.2770187262488	-1082.2034094608766	0.008303820214711618	0.0015086328869867798	0.0011453852832531315	0.006519929372218252	0.010255758877961823	0.012669078253608206	2.0	2.0	1.0	3.0	1.0	0.12744509626036774	1.0	1.0	-1082.2034094608766	0.0	40.97597041737471
3774000	-2170.0490724189126	-1089.5294047019129	-1080.5196677169997	0.006918417224208533	0.006049489442918284	0.002564750174071293	0.003077413363977317	0.005905524039376466	0.008250949112421422	1.0	1.0	1.0	2.0	4.0	0.3201932306715297	1.0	1.0	-1080.5196677169997	0.0	41.07327111418978
3775000	-2168.5182347436776	-1088.1105692188496	-1080.4076655248282	0.00903605862401805	0.003949366429008165	0.0030345026884559955	0.004683704670011976	0.004471653802333172	0.0028148542295629276	2.0	2.0	2.0	2.0	1.0	0.28088031451868384	1.0	1.0	-1080.4076655248282	0.0	40.95918752383163
3776000	-2167.5665440350817	-1085.9177507201405	-1081.6487933149413	0.005910117101159778	0.003753431702741259	0.004334459929246369	0.0024834052309860156	0.00411330617295429	0.0020255190011596903	1.0	1.0	2.0	2.0	3.0	0.28088031451868384	1.0	1.0	-1081.6487933149413	0.0	42.66923849092623
3777000	-2166.7241834945717	-1083.2355091791314	-1083.4886743154402	0.004842829540161041	0.0022535956623353963	0.0030467497386978894	0.00398782812782884	0.003958746300994093	0.002486524966665777	4.0	1.0	1.0	2.0	1.0	0.28088031451868384	1.0	1.0	-1083.4886743154402	0.0	44.819142523885844
3778000	-2166.5239448524444	-1086.2294602109782	-1080.2944846414662	0.008912056058637279	0.002435940592024871	0.0019524265424204152	0.00436944237128373	0.0018120681954293763	0.003608389467635272	3.0	2.0	1.0	1.0	2.0	0.3236943114210205	1.0	1.0	-1080.2944846414662	0.0	41.95178885393019
3779000	-2168.922225328929	-1086.866274058678	-1082.055951270251	0.00831786112465714	0.011741900874516292	0.0018345226681844044	5.44490817258254E-4	0.0033076676762184044	0.001863942576686706	1.0	1.0	2.0	3.0	2.0	0.4920576813076446	1.0	1.0	-1082.055951270251	0.0	44.46801386477594
3780000	-2162.518699349799	-1080.571270433352	-1081.947428916447	0.005971068862311763	0.00448563761773567	9.141578607510601E-4	0.0013636820802944184	0.0035657728153052903	0.001288530304783636	2.0	3.0	1.0	2.0	1.0	0.4920576813076446	1.0	1.0	-1081.947428916447	0.0	46.71549883662981
3781000	-2179.0405898610966	-1095.9281748207247	-1083.1124150403718	0.011543416609096501	0.00464752706504914	0.004642452354123102	0.018876438862243952	0.007869879088841859	0.012035947934279423	2.0	2.0	1.0	3.0	1.0	0.3222640796787434	1.0	1.0	-1083.1124150403718	0.0	38.91046494773766
3782000	-2178.0431027252944	-1095.732402899817	-1082.3106998254773	0.01072743924760138	0.004359332745435471	0.0030445283803533433	0.013674867464766394	0.013069526275444505	0.010535152198925504	3.0	2.0	2.0	1.0	1.0	0.5539247494311541	1.0	1.0	-1082.3106998254773	0.0	38.57811389989827
3783000	-2158.982159366851	-1079.9322694001	-1079.0498899667512	0.010651076814993762	4.513493963798588E-4	0.0012592915549349921	0.002179327352390585	0.0028060623297090858	0.007428096719588997	1.0	2.0	1.0	4.0	1.0	0.19455872718270611	1.0	1.0	-1079.0498899667512	0.0	47.45752346914898
3784000	-2158.020959945965	-1076.7520796694066	-1081.268880276558	0.005085719044558146	5.576322516233344E-4	8.420270544884231E-4	0.0010478679699947812	0.004174401573148794	0.007065905261551994	1.0	1.0	3.0	3.0	1.0	0.14004259836664473	1.0	1.0	-1081.268880276558	0.0	50.55921238151881
3785000	-2158.539128260677	-1075.0160953303862	-1083.5230329302908	0.004155803953824753	2.596382276000638E-4	6.212569843745088E-4	0.0014568334853210505	0.0015976366450010822	0.0037645498038516288	2.0	1.0	3.0	1.0	2.0	0.46324425602336744	1.0	1.0	-1083.5230329302908	0.0	48.97479761262806
3786000	-2154.524164404424	-1073.5564712445946	-1080.9676931598294	0.0044419142287734316	8.846736768674819E-4	4.1963558375609144E-4	8.630449393849094E-4	0.0024328632996754524	0.002931911787469064	1.0	1.0	3.0	2.0	2.0	0.37165012234628314	1.0	1.0	-1080.9676931598294	0.0	50.79994864574125
3787000	-2154.949223654995	-1073.2433941483039	-1081.705829506691	0.008097664617856385	1.8854149656471252E-4	6.121648508746093E-4	0.0012167319495701003	0.0015870699885922877	0.0022998500400159875	2.0	2.0	1.0	2.0	2.0	0.7843304697138541	1.0	1.0	-1081.705829506691	0.0	49.72224009012684
3788000	-2168.7505633404935	-1087.6786567544796	-1081.0719065860142	0.008205461671382364	0.005360332078356496	0.003979567201702969	6.448220119960944E-4	0.002710970691731658	0.007282139153091454	4.0	1.0	1.0	2.0	1.0	0.4843803377671894	1.0	1.0	-1081.0719065860142	0.0	43.53696752158178
3789000	-2174.009886579147	-1093.5309988347165	-1080.4788877444307	0.006657596569085965	0.020471170877918814	0.0059347820422533245	0.004058596170527814	0.0032506666405580364	0.012378880055783624	2.0	3.0	1.0	2.0	1.0	0.21823542027862014	1.0	1.0	-1080.4788877444307	0.0	40.85969620822888
3790000	-2178.174422864615	-1094.781294990957	-1083.3931278736582	0.012372250260797281	0.04214754216484345	0.004432016176875363	0.003496465076578102	0.0059255562361197256	0.004589281483738873	1.0	3.0	1.0	1.0	3.0	0.3190294310145041	1.0	1.0	-1083.3931278736582	0.0	38.80646194520094
3791000	-2165.8508613844797	-1084.2880727673162	-1081.5627886171637	0.012052506371515953	0.003395183311838184	0.0028795767664349303	0.0014691614405743156	0.0011668683289181424	0.0019818865489836055	1.0	2.0	1.0	2.0	3.0	0.3579087785794901	1.0	1.0	-1081.5627886171637	0.0	41.788132475337235
3792000	-2154.8071476567848	-1072.6599613417359	-1082.1471863150489	0.004134414057136803	0.0010158237445928898	5.090697773406614E-4	2.5628248022119114E-4	8.725452295891479E-4	0.001227327804594506	1.0	2.0	1.0	1.0	4.0	0.3579087785794901	1.0	1.0	-1082.1471863150489	0.0	49.19804207850708
3793000	-2145.959156265636	-1063.6234296890448	-1082.3357265765915	0.005745769274513627	1.0023629250327936E-4	1.4774053173870707E-4	5.327096623802565E-4	4.985261956460947E-4	0.0015749346346856648	1.0	3.0	1.0	1.0	3.0	0.11334323042707123	1.0	1.0	-1082.3357265765915	0.0	56.66165391273603
3794000	-2155.1626894782876	-1071.0516521613133	-1084.111037316974	0.003658253778080475	1.9176728627234532E-4	3.8618551226221517E-4	2.9906715257047993E-4	9.641360332339327E-4	0.0012894357559935128	1.0	2.0	2.0	2.0	2.0	0.489327752938867	1.0	1.0	-1084.111037316974	0.0	48.921820503563126
3795000	-2150.2303432554118	-1070.2294620534615	-1080.0008812019505	0.005869073675528217	3.1379573764429543E-4	2.0258609688962318E-4	5.317667379458092E-4	0.0031043753156851438	0.0012860394281500522	1.0	3.0	1.0	1.0	3.0	0.29317061423466834	1.0	1.0	-1080.0008812019505	0.0	54.135694990004055
3796000	-2149.53756778322	-1069.4967414558703	-1080.0408263273494	0.005561654769165347	1.9828773264651708E-4	3.795930003708599E-4	0.0015384898421336932	0.001970823347067145	0.0031609988573937154	2.0	1.0	1.0	3.0	2.0	0.16566857010406055	1.0	1.0	-1080.0408263273494	0.0	54.862929988386135
3797000	-2153.3728748220497	-1074.7601546143753	-1078.6127202076743	0.008988120185514745	3.0922982770383E-4	3.9720386974445164E-4	5.710168774219934E-4	0.0021168521484416906	0.001634760026361433	1.0	1.0	3.0	3.0	1.0	0.14320840763009532	1.0	1.0	-1078.6127202076743	0.0	48.08515324783433
3798000	-2148.847838627905	-1067.3315816769084	-1081.5162569509964	0.004979757829006134	4.3679803359421965E-4	6.10917161736538E-4	0.0010530270225479102	6.40511189896599E-4	0.001980127584936946	3.0	2.0	1.0	2.0	1.0	0.22160912030719088	1.0	1.0	-1081.5162569509964	0.0	55.34725272495302
3799000	-2151.287722152473	-1067.8517276352272	-1083.4359945172457	0.003920576134233898	2.761604177799766E-4	2.672424316729582E-4	0.0010474532889072686	4.0242253500493433E-4	8.419145714222168E-4	1.0	1.0	5.0	1.0	1.0	0.15471235539305103	1.0	1.0	-1083.4359945172457	0.0	53.41321206685017
3800000	-2159.5291984067417	-1078.2111963642653	-1081.318002042476	0.010374748135805403	9.648122292374227E-4	2.3130331646620722E-4	5.610481936410535E-4	0.00195380860800016	0.005386235793589224	3.0	1.0	2.0	1.0	2.0	0.4011506885569684	1.0	1.0	-1081.318002042476	0.0	47.40352273248094
3801000	-2162.508563954537	-1079.5815092309927	-1082.927054723544	0.007928489839089026	3.770608790897087E-4	6.000998054373726E-4	0.0023998103766694773	0.004181711516983993	0.01100474145283326	1.0	2.0	1.0	3.0	2.0	0.4011506885569684	1.0	1.0	-1082.927054723544	0.0	48.38194432265699
3802000	-2160.3477513780626	-1079.5580924466283	-1080.7896589314346	0.00770165953327493	4.4613271854273683E-4	0.0016434147559918275	0.0022574747223327914	0.0020434765002721378	0.006143951855845181	2.0	3.0	1.0	1.0	2.0	0.1108868595880608	1.0	1.0	-1080.7896589314346	0.0	48.794327553556926
3803000	-2166.919724142341	-1084.9825854441974	-1081.9371386981431	0.0069614816844357635	0.0051928597911457385	0.0031259079114724004	0.0027924746133616337	0.0022146789908843957	0.0016933150011952112	1.0	3.0	3.0	1.0	1.0	0.3214500073974158	1.0	1.0	-1081.9371386981431	0.0	42.54616694946798
3804000	-2173.444346656277	-1089.714808896007	-1083.72953776027	0.007125651176505795	0.0027005994204179454	0.004500404565585328	0.0023300902349309544	0.0014875948226311998	0.006517210117555411	1.0	2.0	2.0	1.0	3.0	0.39841356858981875	1.0	1.0	-1083.72953776027	0.0	40.37859854491609
3805000	-2174.862374987001	-1090.2667545847544	-1084.5956204022466	0.009545510893691898	0.008822755889884222	0.004840633765156584	0.004482684224156495	0.0033647178679758498	0.0024437717498902	2.0	1.0	2.0	2.0	2.0	0.19565572867714554	1.0	1.0	-1084.5956204022466	0.0	39.8103451457506
3806000	-2173.32588818626	-1091.5920261432066	-1081.7338620430533	0.009744638358804649	0.005536940941158431	0.0026061408465000917	0.007893722264478894	0.0037899445127019893	0.00829100650208563	1.0	2.0	1.0	1.0	4.0	0.6819755768698641	1.0	1.0	-1081.7338620430533	0.0	40.479417642187556
3807000	-2173.816780142774	-1091.5181127653264	-1082.2986673774476	0.010790374507991515	0.0038012581612694	0.001873657139132955	0.005718160247214876	0.008807050693309582	0.006917917279135991	1.0	1.0	1.0	2.0	4.0	0.4846290541615564	1.0	1.0	-1082.2986673774476	0.0	39.69309317368936
3808000	-2167.501351783184	-1084.1221492440568	-1083.3792025391274	0.007488408364942189	0.0021119569477402694	0.0020972680822923255	0.0022177267267108414	0.0019819301144775167	0.0024354317314587703	3.0	2.0	1.0	2.0	1.0	0.8133503797564083	1.0	1.0	-1083.3792025391274	0.0	41.92238208991034
3809000	-2161.617866140895	-1080.0172496786497	-1081.6006164622452	0.005662770500261062	0.0014754434154811017	0.0027468932518085985	0.003968066498731409	0.003715732478967662	0.0016556914373784047	2.0	1.0	1.0	1.0	4.0	0.5283166467976687	1.0	1.0	-1081.6006164622452	0.0	47.266726321150045
3810000	-2156.277438024854	-1075.0927478520796	-1081.184690172774	0.007849535361218064	0.001186133552685424	8.071082107059567E-4	7.877371314702441E-4	0.0020982015893987118	0.0014660909895708204	2.0	4.0	1.0	1.0	1.0	0.16388353764135327	1.0	1.0	-1081.184690172774	0.0	49.16709896413854
3811000	-2155.550777459804	-1070.9428376401213	-1084.6079398196828	0.004195709139061518	4.8687534101461444E-4	3.939506828809908E-4	3.914847482521064E-4	0.0018812544974432866	0.003714510913085778	3.0	2.0	1.0	1.0	2.0	0.5150513870272942	1.0	1.0	-1084.6079398196828	0.0	53.080936730004694
3812000	-2157.5539255949952	-1077.0913582581961	-1080.4625673367993	0.006500266636683567	4.466804577483774E-4	7.885072168553105E-4	0.0011531047378079413	0.001992380496063095	0.001950947272477166	1.0	1.0	2.0	1.0	4.0	0.5601812915496143	1.0	1.0	-1080.4625673367993	0.0	45.94038117001305
3813000	-2163.135674585036	-1083.770929586492	-1079.3647449985442	0.01113431091259	0.0010631859715709386	3.1946406000387447E-4	0.0015359385847215183	0.003211620199337534	0.002953781455936013	3.0	1.0	1.0	3.0	1.0	0.0970974489454013	1.0	1.0	-1079.3647449985442	0.0	44.04206404442788
3814000	-2163.0157428917764	-1083.3511160392138	-1079.6646268525628	0.006730871450572819	0.0030104469088723966	0.003830503037846536	9.538849039874497E-4	0.0033746122913243044	0.0013436419890489341	2.0	1.0	2.0	2.0	2.0	0.22982812993357335	1.0	1.0	-1079.6646268525628	0.0	45.20085658185466
3815000	-2174.8990070231653	-1088.669837005941	-1086.2291700172243	0.006466551332416817	0.003048568810504517	0.007260689685513427	0.012232437862230678	0.002356449415877698	0.003426013385240289	2.0	1.0	2.0	3.0	1.0	0.21343051770596447	1.0	1.0	-1086.2291700172243	0.0	43.03932785390943
